#{"t_start": 1752083390.4125154, "env_id": "None"}
r,l,t
-0.835516,10,15.209394
-0.835516,10,15.225366
-0.835516,10,15.225366
-0.835516,10,15.225366
-0.835516,10,15.241165
-0.835516,10,15.241165
-0.835516,10,15.241165
-0.835516,10,15.256954
-0.835516,10,15.256954
-0.835516,10,15.272788
-0.835516,10,15.272788
-0.835516,10,15.272788
-0.835516,10,15.288637
-0.835516,10,15.288637
-0.835516,10,15.301219
-0.835516,10,15.304863
-0.835516,10,15.304863
-0.835516,10,15.304863
-0.835516,10,15.321062
-0.835516,10,15.321062
-0.835516,10,15.321062
-0.835516,10,15.34219
-0.835516,10,15.347718
-0.835516,10,15.352653
-0.835516,10,15.352653
-0.835516,10,15.352653
-0.835516,10,15.368851
-0.835516,10,15.368851
-0.835516,10,15.368851
-0.835516,10,15.384892
-0.835516,10,15.384892
-0.835516,10,15.384892
-0.835516,10,15.401572
-0.835516,10,15.401572
-0.835516,10,15.417221
-0.835516,10,15.417221
-0.835516,10,15.417221
-0.835516,10,15.433117
-0.835516,10,15.433117
-0.835516,10,15.433117
-0.835516,10,15.449327
-0.835516,10,15.449327
-0.835516,10,15.449327
-0.835516,10,15.465208
-0.835516,10,15.465208
-0.835516,10,15.481386
-0.835516,10,15.481386
-0.835516,10,15.481386
-0.835516,10,15.497157
-0.835516,10,15.50204
-0.835516,10,15.50204
-0.835516,10,15.513065
-0.835516,10,15.513065
-0.835516,10,15.529206
-0.835516,10,15.529206
-0.835516,10,15.529206
-0.835516,10,15.544972
-0.835516,10,15.544972
-0.835516,10,15.544972
-0.835516,10,15.561085
-0.835516,10,15.561085
-0.835516,10,15.576951
-0.835516,10,15.576951
-0.835516,10,15.576951
-0.835516,10,15.593099
-0.835516,10,15.593099
-0.835516,10,15.602272
-0.835516,10,15.608911
-0.835516,10,15.608911
-0.835516,10,15.608911
-0.835516,10,15.626228
-0.835516,10,15.632303
-0.835516,10,15.637287
-0.835516,10,15.643249
-0.835516,10,15.646912
-0.835516,10,15.646912
-0.835516,10,15.646912
-0.835516,10,15.662244
-0.835516,10,15.6699
-0.835516,10,15.6699
-0.835516,10,15.678402
-0.835516,10,15.687551
-0.835516,10,15.69158
-0.835516,10,15.69838
-0.835516,10,15.702413
-0.835516,10,15.710216
-0.835516,10,15.714245
-0.835516,10,15.720288
-0.835516,10,15.726293
-0.835516,10,15.726293
-0.835516,10,15.726293
-0.835516,10,15.74221
-0.835516,10,15.74221
-0.835516,10,15.74221
-0.835516,10,15.758291
-0.835516,10,15.758291
-0.835516,10,15.758291
-0.835516,10,15.774203
-0.835516,10,15.774203
-0.835516,10,15.774203
-0.835516,10,15.790029
-0.835516,10,15.790029
-0.835516,10,15.802896
-0.835516,10,15.806098
-0.835516,10,15.806098
-0.835516,10,15.806098
-0.835516,10,15.821982
-0.835516,10,15.821982
-0.835516,10,15.821982
-0.835516,10,15.838104
-0.835516,10,15.838104
-0.835516,10,15.854234
-0.835516,10,15.854234
-0.835516,10,15.854234
-0.835516,10,15.870094
-0.835516,10,15.870094
-0.835516,10,15.870094
-0.835516,10,15.886077
-0.835516,10,15.886077
-0.835516,10,15.886077
-0.835516,10,15.903234
-0.835516,10,15.903234
-0.835516,10,15.903234
-0.835516,10,15.917889
-0.835516,10,15.917889
-0.835516,10,15.917889
-0.835516,10,15.933976
-0.835516,10,15.933976
-0.835516,10,15.933976
-0.835516,10,15.950083
-0.835516,10,15.950083
-0.835516,10,15.950083
-0.835516,10,15.965978
-0.835516,10,15.965978
-0.835516,10,15.965978
-0.835516,10,15.985684
-0.835516,10,16.001149
-0.835516,10,16.005664
-0.835516,10,16.011688
-0.835516,10,16.017211
-0.835516,10,16.023232
-0.835516,10,16.028991
-0.835516,10,16.035017
-0.835516,10,16.039032
-0.835516,10,16.044795
-0.835516,10,16.044795
-0.835516,10,16.044795
-0.835516,10,16.060525
-0.835516,10,16.060525
-0.835516,10,16.060525
-0.835516,10,16.07627
-0.835516,10,16.07627
-0.835516,10,16.07627
-0.835516,10,16.091998
-0.835516,10,16.091998
-0.835516,10,16.107642
-0.835516,10,16.107642
-0.835516,10,16.107642
-0.835516,10,16.12334
-0.835516,10,16.12334
-0.835516,10,16.12334
-0.835516,10,16.139067
-0.835516,10,16.139067
-0.835516,10,16.139067
-0.835516,10,16.155722
-0.835516,10,16.163578
-0.835516,10,16.169593
-0.835516,10,16.175592
-0.835516,10,16.180229
-0.835516,10,17.891459
-0.835516,10,17.891459
-0.835516,10,17.907677
-0.835516,10,17.907677
-0.835516,10,17.907677
-0.835516,10,17.923535
-0.835516,10,17.923535
-0.835516,10,17.923535
-0.835516,10,17.939398
-0.835516,10,17.939398
-0.835516,10,17.939398
-0.835516,10,17.955648
-0.835516,10,17.955648
-0.835516,10,17.955648
-0.835516,10,17.97165
-0.835516,10,17.97165
-0.835516,10,17.97165
-0.835516,10,17.987609
-0.835516,10,17.987609
-0.835516,10,17.987609
-0.835516,10,18.006236
-0.835516,10,18.015591
-0.835516,10,18.021351
-0.835516,10,18.026348
-0.835516,10,18.032146
-0.835516,10,18.038341
-0.835516,10,18.043339
-0.835516,10,18.04822
-0.835516,10,18.053844
-0.835516,10,18.060595
-0.835516,10,18.063537
-0.835516,10,18.063537
-0.835516,10,18.063537
-0.835516,10,18.081487
-0.835516,10,18.081487
-0.835516,10,18.081487
-0.835516,10,18.098094
-0.835516,10,18.106521
-0.835516,10,18.106521
-0.835516,10,18.117601
-0.835516,10,18.122601
-0.835516,10,18.128589
-0.835516,10,18.134577
-0.835516,10,18.139575
-0.835516,10,18.145579
-0.835516,10,18.151283
-0.835516,10,18.156283
-0.835516,10,18.162275
-0.835516,10,18.168254
-0.835516,10,18.173285
-0.835516,10,18.178294
-0.835516,10,18.183969
-0.835516,10,18.189974
-0.835516,10,18.195073
-0.835516,10,18.200562
-0.835516,10,18.206556
-0.835516,10,18.212263
-0.835516,10,18.217993
-0.835516,10,18.222993
-0.835516,10,18.228992
-0.835516,10,18.231325
-0.835516,10,18.231325
-0.835516,10,18.231325
-0.835516,10,18.247934
-0.835516,10,18.247934
-0.835516,10,18.247934
-0.835516,10,18.267833
-0.835516,10,18.273825
-0.835516,10,18.278827
-0.835516,10,18.284446
-0.835516,10,18.290445
-0.835516,10,18.29558
-0.835516,10,18.300592
-0.835516,10,18.306591
-0.835516,10,18.312301
-0.835516,10,18.318026
-0.835516,10,18.323035
-0.835516,10,18.329022
-0.835516,10,18.330016
-0.835516,10,18.330016
-0.835516,10,18.330016
-0.835516,10,18.351326
-0.835516,10,18.356328
-0.835516,10,18.36133
-0.835516,10,18.36776
-0.835516,10,18.372768
-0.835516,10,18.378776
-0.835516,10,18.383776
-0.835516,10,18.389765
-0.835516,10,18.394862
-0.835516,10,18.400161
-0.835516,10,18.405153
-0.835516,10,18.411879
-0.835516,10,18.413653
-0.835516,10,18.413653
-0.835516,10,18.413653
-0.835516,10,18.428873
-0.835516,10,18.428873
-0.835516,10,18.444715
-0.835516,10,18.444715
-0.835516,10,18.444715
-0.835516,10,18.460573
-0.835516,10,18.460573
-0.835516,10,18.460573
-0.835516,10,18.476333
-0.835516,10,18.476333
-0.835516,10,18.476333
-0.835516,10,18.492172
-0.835516,10,18.492172
-0.835516,10,18.492172
-0.835516,10,18.507957
-0.835516,10,18.51658
-0.835516,10,18.521644
-0.835516,10,18.527624
-0.835516,10,18.533055
-0.835516,10,18.53906
-0.835516,10,18.544053
-0.835516,10,18.549231
-0.835516,10,18.555393
-0.835516,10,18.561389
-0.835516,10,18.566163
-0.835516,10,18.566163
-0.835516,10,18.566163
-0.835516,10,18.581546
-0.835516,10,18.581546
-0.835516,10,18.581546
-0.835516,10,18.599839
-0.835516,10,18.605833
-0.835516,10,18.610612
-0.835516,10,18.615456
-0.835516,10,18.615456
-0.835516,10,18.615456
-0.835516,10,18.631961
-0.835516,10,18.631961
-0.835516,10,18.631961
-0.835516,10,18.650089
-0.835516,10,18.656088
-0.835516,10,18.661085
-0.835516,10,18.667057
-0.835516,10,18.673052
-0.835516,10,18.678076
-0.835516,10,18.680052
-0.835516,10,18.680052
-0.835516,10,18.680052
-0.835516,10,18.700608
-0.835516,10,18.705609
-0.835516,10,18.711369
-0.835516,10,18.73
-0.835516,10,18.73
-0.835516,10,18.73
-0.835516,10,18.746106
-0.835516,10,18.746106
-0.835516,10,18.746106
-0.835516,10,18.762045
-0.835516,10,18.762045
-0.835516,10,18.762045
-0.835516,10,18.777803
-0.835516,10,18.777803
-0.835516,10,18.777803
-0.835516,10,18.79361
-0.835516,10,18.79361
-0.835516,10,18.809539
-0.835516,10,18.815399
-0.835516,10,18.822404
-0.835516,10,18.828398
-0.835516,10,18.829927
-0.835516,10,18.829927
-0.835516,10,18.845162
-0.835516,10,18.845162
-0.835516,10,18.845162
-0.835516,10,18.860898
-0.835516,10,18.860898
-0.835516,10,18.876662
-0.835516,10,18.879078
-0.835516,10,18.889052
-0.835516,10,18.895267
-0.835516,10,18.897273
-0.835516,10,18.907737
-0.835516,10,18.907737
-0.835516,10,18.907737
-0.835516,10,18.923882
-0.835516,10,18.923882
-0.835516,10,18.923882
-0.835516,10,18.939659
-0.835516,10,18.939659
-0.835516,10,18.939659
-0.835516,10,18.955769
-0.835516,10,18.955769
-0.835516,10,18.968631
-0.835516,10,18.973632
-0.835516,10,18.979633
-0.835516,10,18.984816
-0.835516,10,18.990811
-0.835516,10,18.995919
-0.835516,10,19.001421
-0.835516,10,19.00642
-0.835516,10,19.012776
-0.835516,10,19.018478
-0.835516,10,19.023483
-0.835516,10,19.029484
-0.835516,10,19.031328
-0.835516,10,19.031328
-0.835516,10,19.046763
-0.835516,10,19.048759
-0.835516,10,19.048759
-0.835516,10,20.668999
-0.835516,10,20.676035
-0.835516,10,20.681531
-0.835516,10,20.68745
-0.835516,10,20.693449
-0.835516,10,20.69827
-0.835516,10,20.704304
-0.835516,10,20.709994
-0.835516,10,20.715583
-0.835516,10,20.72158
-0.835516,10,20.726574
-0.835516,10,20.732526
-0.835516,10,20.737531
-0.835516,10,20.743532
-0.835516,10,20.749041
-0.835516,10,20.754035
-0.835516,10,20.759992
-0.835516,10,20.765646
-0.835516,10,20.770595
-0.835516,10,20.776647
-0.835516,10,20.782288
-0.835516,10,20.787293
-0.835516,10,20.793285
-0.835516,10,20.798516
-0.835516,10,20.804507
-0.835516,10,20.810199
-0.835516,10,20.815564
-0.835516,10,20.820556
-0.835516,10,20.826561
-0.835516,10,20.831383
-0.835516,10,20.837382
-0.835516,10,20.843385
-0.835516,10,20.849008
-0.835516,10,20.854
-0.835516,10,20.860089
-0.835516,10,20.86559
-0.835516,10,20.871669
-0.835516,10,20.876664
-0.835516,10,20.882097
-0.835516,10,20.8881
-0.835516,10,20.893091
-0.835516,10,20.899298
-0.835516,10,20.904294
-0.835516,10,20.909937
-0.835516,10,20.915837
-0.835516,10,20.920847
-0.835516,10,20.926848
-0.835516,10,20.932291
-0.835516,10,20.93429
-0.835516,10,20.93429
-0.835516,10,20.94898
-0.835516,10,20.953983
-0.835516,10,20.959986
-0.835516,10,20.965364
-0.835516,10,20.971352
-0.835516,10,20.976352
-0.835516,10,20.982119
-0.835516,10,20.987118
-0.835516,10,20.993125
-0.835516,10,20.998852
-0.835516,10,21.003862
-0.835516,10,21.009451
-0.835516,10,21.015476
-0.835516,10,21.021471
-0.835516,10,21.026478
-0.835516,10,21.03245
-0.835516,10,21.03745
-0.835516,10,21.042453
-0.835516,10,21.048946
-0.835516,10,21.053947
-0.835516,10,21.059952
-0.835516,10,21.064654
-0.835516,10,21.070654
-0.835516,10,21.075649
-0.835516,10,21.082114
-0.835516,10,21.088104
-0.835516,10,21.093116
-0.835516,10,21.098421
-0.835516,10,21.104799
-0.835516,10,21.110393
-0.835516,10,21.115634
-0.835516,10,21.121624
-0.835516,10,21.126581
-0.835516,10,21.132262
-0.835516,10,21.138292
-0.835516,10,21.143294
-0.835516,10,21.149034
-0.835516,10,21.155036
-0.835516,10,21.160041
-0.835516,10,21.165851
-0.835516,10,21.171902
-0.835516,10,21.176897
-0.835516,10,21.182561
-0.835516,10,21.187557
-0.835516,10,21.193556
-0.835516,10,21.199338
-0.835516,10,21.204335
-0.835516,10,21.209931
-0.835516,10,21.215559
-0.835516,10,21.221558
-0.835516,10,21.226558
-0.835516,10,21.232326
-0.835516,10,21.237328
-0.835516,10,21.243331
-0.835516,10,21.248945
-0.835516,10,21.254953
-0.835516,10,21.259953
-0.835516,10,21.265399
-0.835516,10,21.271401
-0.835516,10,21.276406
-0.835516,10,21.282264
-0.835516,10,21.28726
-0.835516,10,21.29326
-0.835516,10,21.299139
-0.835516,10,21.304143
-0.835516,10,21.310092
-0.835516,10,21.315754
-0.835516,10,21.320835
-0.835516,10,21.326864
-0.835516,10,21.331662
-0.835516,10,21.337666
-0.835516,10,21.342673
-0.835516,10,21.348909
-0.835516,10,21.353914
-0.835516,10,21.359905
-0.835516,10,21.364637
-0.835516,10,21.370642
-0.835516,10,21.375635
-0.835516,10,21.382114
-0.835516,10,21.387118
-0.835516,10,21.393067
-0.835516,10,21.397937
-0.835516,10,21.403939
-0.835516,10,21.408937
-0.835516,10,21.415071
-0.835516,10,21.420068
-0.835516,10,21.426064
-0.835516,10,21.431401
-0.835516,10,21.448253
-0.835516,10,21.454253
-0.835516,10,21.460252
-0.835516,10,21.461802
-0.835516,10,21.461802
-0.835516,10,21.477294
-0.835516,10,21.479471
-0.835516,10,21.479471
-0.835516,10,21.494891
-0.835516,10,21.496642
-0.835516,10,21.496642
-0.835516,10,21.511341
-0.835516,10,21.513218
-0.835516,10,21.513218
-0.835516,10,21.529604
-0.835516,10,21.529604
-0.835516,10,21.529604
-0.835516,10,21.546875
-0.835516,10,21.552872
-0.835516,10,21.558854
-0.835516,10,21.563873
-0.835516,10,21.564856
-0.835516,10,21.564856
-0.835516,10,21.57995
-0.835516,10,21.57995
-0.835516,10,21.57995
-0.835516,10,21.598016
-0.835516,10,21.603005
-0.835516,10,21.608008
-0.835516,10,21.613472
-0.835516,10,21.613472
-0.835516,10,21.613472
-0.835516,10,21.629732
-0.835516,10,21.629732
-0.835516,10,21.629732
-0.835516,10,21.647885
-0.835516,10,21.652971
-0.835516,10,21.658967
-0.835516,10,21.663974
-0.835516,10,21.66997
-0.835516,10,21.674917
-0.835516,10,21.680599
-0.835516,10,21.6866
-0.835516,10,21.691601
-0.835516,10,21.697903
-0.835516,10,21.703001
-0.835516,10,21.708999
-0.835516,10,21.714417
-0.835516,10,21.719574
-0.835516,10,21.725578
-0.835516,10,21.730904
-0.835516,10,21.736988
-0.835516,10,21.741987
-0.835516,10,21.747127
-0.835516,10,21.753118
-0.835516,10,21.758116
-0.835516,10,21.761616
-0.835516,10,21.761616
-0.835516,10,21.761616
-0.835516,10,21.780972
-0.835516,10,21.785969
-0.835516,10,21.791971
-0.835516,10,21.797266
-0.835516,10,21.802282
-0.835516,10,21.808813
-0.835516,10,21.813509
-0.835516,10,21.819517
-0.835516,10,23.649174
-0.835516,10,23.649174
-0.835516,10,23.665224
-0.835516,10,23.665224
-0.835516,10,23.665224
-0.835516,10,23.681431
-0.835516,10,23.681431
-0.835516,10,23.681431
-0.835516,10,23.699891
-0.835516,10,23.699891
-0.835516,10,23.699891
-0.835516,10,23.714211
-0.835516,10,23.714211
-0.835516,10,23.728855
-0.835516,10,23.728855
-0.835516,10,23.728855
-0.835516,10,23.745094
-0.835516,10,23.745094
-0.835516,10,23.745094
-0.835516,10,23.761236
-0.835516,10,23.761236
-0.835516,10,23.761236
-0.835516,10,23.777043
-0.835516,10,23.777043
-0.835516,10,23.777043
-0.835516,10,23.792887
-0.835516,10,23.792887
-0.835516,10,23.792887
-0.835516,10,23.808678
-0.835516,10,23.814594
-0.835516,10,23.814594
-0.835516,10,23.824739
-0.835516,10,23.824739
-0.835516,10,23.840562
-0.835516,10,23.840562
-0.835516,10,23.840562
-0.835516,10,23.856661
-0.835516,10,23.856661
-0.835516,10,23.856661
-0.835516,10,23.872735
-0.835516,10,23.872735
-0.835516,10,23.872735
-0.835516,10,23.888782
-0.835516,10,23.888782
-0.835516,10,23.888782
-0.835516,10,23.907548
-0.835516,10,23.912766
-0.835516,10,23.915628
-0.835516,10,23.920704
-0.835516,10,23.936454
-0.835516,10,23.936454
-0.835516,10,23.952338
-0.835516,10,23.959586
-0.835516,10,23.968421
-0.835516,10,23.97411
-0.835516,10,23.97411
-0.835516,10,23.984328
-0.835516,10,23.984328
-0.835516,10,23.994395
-0.835516,10,24.000317
-0.835516,10,24.000317
-0.835516,10,24.016216
-0.835516,10,24.016216
-0.835516,10,24.016216
-0.835516,10,24.032166
-0.835516,10,24.032166
-0.835516,10,24.032166
-0.835516,10,24.048333
-0.835516,10,24.048333
-0.835516,10,24.048333
-0.835516,10,24.064512
-0.835516,10,24.064512
-0.835516,10,24.064512
-0.835516,10,24.080406
-0.835516,10,24.080406
-0.835516,10,24.080406
-0.835516,10,24.096565
-0.835516,10,24.096565
-0.835516,10,24.096565
-0.835516,10,24.115884
-0.835516,10,24.115884
-0.835516,10,24.115884
-0.835516,10,24.133148
-0.835516,10,24.138272
-0.835516,10,24.144287
-0.835516,10,24.149891
-0.835516,10,24.154897
-0.835516,10,24.160906
-0.835516,10,24.165222
-0.835516,10,24.169918
-0.835516,10,24.179031
-0.835516,10,24.179031
-0.835516,10,24.194924
-0.835516,10,24.194924
-0.835516,10,24.194924
-0.835516,10,24.211048
-0.835516,10,24.215999
-0.835516,10,24.215999
-0.835516,10,24.231749
-0.835516,10,24.23241
-0.835516,10,24.23241
-0.835516,10,24.248778
-0.835516,10,24.254792
-0.835516,10,24.259791
-0.835516,10,24.265681
-0.835516,10,24.271678
-0.835516,10,24.276679
-0.835516,10,24.279646
-0.835516,10,24.279646
-0.835516,10,24.279646
-0.835516,10,24.295778
-0.835516,10,24.295778
-0.835516,10,24.295778
-0.835516,10,24.311634
-0.835516,10,24.316241
-0.835516,10,24.316241
-0.835516,10,24.331421
-0.835516,10,24.337465
-0.835516,10,24.343255
-0.835516,10,24.348512
-0.835516,10,24.348512
-0.835516,10,24.359386
-0.835516,10,24.359386
-0.835516,10,24.359386
-0.835516,10,24.375556
-0.835516,10,24.375556
-0.835516,10,24.386641
-0.835516,10,24.391639
-0.835516,10,24.391639
-0.835516,10,24.391639
-0.835516,10,24.40748
-0.835516,10,24.416388
-0.835516,10,24.416388
-0.835516,10,24.423545
-0.835516,10,24.423545
-0.835516,10,24.423545
-0.835516,10,24.439331
-0.835516,10,24.439331
-0.835516,10,24.455356
-0.835516,10,24.455356
-0.835516,10,24.455356
-0.835516,10,24.471261
-0.835516,10,24.471261
-0.835516,10,24.471261
-0.835516,10,24.487102
-0.835516,10,24.487102
-0.835516,10,24.487102
-0.835516,10,24.503091
-0.835516,10,24.503091
-0.835516,10,24.503091
-0.835516,10,24.51918
-0.835516,10,24.51918
-0.835516,10,24.51918
-0.835516,10,24.537244
-0.835516,10,24.540657
-0.835516,10,24.540657
-0.835516,10,24.554023
-0.835516,10,24.560024
-0.835516,10,24.56602
-0.835516,10,24.57092
-0.835516,10,24.576973
-0.835516,10,24.581974
-0.835516,10,24.585975
-0.835516,10,24.585975
-0.835516,10,24.585975
-0.835516,10,24.601946
-0.835516,10,24.601946
-0.835516,10,24.601946
-0.835516,10,24.617768
-0.835516,10,24.617768
-0.835516,10,24.617768
-0.835516,10,24.637218
-0.835516,10,24.643212
-0.835516,10,24.648209
-0.835516,10,24.652752
-0.835516,10,24.652752
-0.835516,10,24.652752
-0.835516,10,24.668
-0.835516,10,24.668
-0.835516,10,24.668
-0.835516,10,24.683834
-0.835516,10,24.683834
-0.835516,10,24.683834
-0.835516,10,24.699975
-0.835516,10,24.699975
-0.835516,10,24.699975
-0.835516,10,24.716924
-0.835516,10,24.721175
-0.835516,10,24.721175
-0.835516,10,24.731997
-0.835516,10,24.731997
-0.835516,10,24.731997
-0.835516,10,24.74824
-0.835516,10,24.74824
-0.835516,10,24.764483
-0.835516,10,24.764483
-0.835516,10,24.764483
-0.835516,10,24.780337
-0.835516,10,24.780337
-0.835516,10,24.780337
-0.835516,10,24.796358
-0.835516,10,24.796358
-0.835516,10,24.796358
-0.835516,10,24.812224
-0.835516,10,24.81693
-0.835516,10,25.900043
-0.835516,10,25.916077
-0.835516,10,25.922328
-0.835516,10,25.927794
-0.835516,10,25.931937
-0.835516,10,25.931937
-0.835516,10,25.931937
-0.835516,10,25.948103
-0.835516,10,25.948103
-0.835516,10,25.948103
-0.835516,10,25.963934
-0.835516,10,25.963934
-0.835516,10,25.963934
-0.835516,10,25.979775
-0.835516,10,25.979775
-0.835516,10,25.979775
-0.835516,10,25.995573
-0.835516,10,25.995573
-0.835516,10,26.011432
-0.835516,10,26.011432
-0.835516,10,26.019115
-0.835516,10,26.027287
-0.835516,10,26.027287
-0.835516,10,26.027287
-0.835516,10,26.045184
-0.835516,10,26.045184
-0.835516,10,26.045184
-0.835516,10,26.058969
-0.835516,10,26.058969
-0.835516,10,26.058969
-0.835516,10,26.074865
-0.835516,10,26.074865
-0.835516,10,26.074865
-0.835516,10,26.090875
-0.835516,10,26.090875
-0.835516,10,26.090875
-0.835516,10,26.106834
-0.835516,10,26.106834
-0.835516,10,26.119593
-0.835516,10,26.122756
-0.835516,10,26.122756
-0.835516,10,26.138967
-0.835516,10,26.138967
-0.835516,10,26.138967
-0.835516,10,26.154792
-0.835516,10,26.154792
-0.835516,10,26.154792
-0.835516,10,26.17072
-0.835516,10,26.17072
-0.835516,10,26.17072
-0.835516,10,26.186598
-0.835516,10,26.186598
-0.835516,10,26.186598
-0.835516,10,26.202438
-0.835516,10,26.202438
-0.835516,10,26.202438
-0.835516,10,26.219961
-0.835516,10,26.219961
-0.835516,10,26.219961
-0.835516,10,26.235968
-0.835516,10,26.235968
-0.835516,10,26.235968
-0.835516,10,26.255812
-0.835516,10,26.260807
-0.835516,10,26.266818
-0.835516,10,26.268292
-0.835516,10,26.268292
-0.835516,10,26.283554
-0.835516,10,26.283554
-0.835516,10,26.283554
-0.835516,10,26.299353
-0.835516,10,26.299353
-0.835516,10,26.299353
-0.835516,10,26.315268
-0.835516,10,26.320425
-0.835516,10,26.320425
-0.835516,10,26.331102
-0.835516,10,26.331102
-0.835516,10,26.331102
-0.835516,10,26.346902
-0.835516,10,26.346902
-0.835516,10,26.346902
-0.835516,10,26.362765
-0.835516,10,26.362765
-0.835516,10,26.362765
-0.835516,10,26.378565
-0.835516,10,26.378565
-0.835516,10,26.378565
-0.835516,10,26.394449
-0.835516,10,26.394449
-0.835516,10,26.410184
-0.835516,10,26.410184
-0.835516,10,26.420892
-0.835516,10,26.427389
-0.835516,10,26.427389
-0.835516,10,26.43796
-0.835516,10,26.443958
-0.835516,10,26.449966
-0.835516,10,26.45551
-0.835516,10,26.460518
-0.835516,10,26.466522
-0.835516,10,26.471703
-0.835516,10,26.477715
-0.835516,10,26.48272
-0.835516,10,26.487214
-0.835516,10,26.487214
-0.835516,10,26.487214
-0.835516,10,26.502675
-0.835516,10,26.502675
-0.835516,10,26.502675
-0.835516,10,26.521763
-0.835516,10,26.521763
-0.835516,10,26.521763
-0.835516,10,26.5366
-0.835516,10,26.5366
-0.835516,10,26.5366
-0.835516,10,26.553164
-0.835516,10,26.553164
-0.835516,10,26.553164
-0.835516,10,26.569935
-0.835516,10,26.569935
-0.835516,10,26.584943
-0.835516,10,26.586702
-0.835516,10,26.586702
-0.835516,10,26.601635
-0.835516,10,26.603705
-0.835516,10,26.603705
-0.835516,10,26.619297
-0.835516,10,26.621428
-0.835516,10,26.621428
-0.835516,10,26.635986
-0.835516,10,26.636924
-0.835516,10,26.636924
-0.835516,10,26.65317
-0.835516,10,26.653979
-0.835516,10,26.653979
-0.835516,10,26.670269
-0.835516,10,26.675269
-0.835516,10,26.681265
-0.835516,10,26.686513
-0.835516,10,26.686513
-0.835516,10,26.686513
-0.835516,10,26.702848
-0.835516,10,26.702848
-0.835516,10,26.714277
-0.835516,10,26.720399
-0.835516,10,26.722846
-0.835516,10,26.722846
-0.835516,10,26.736417
-0.835516,10,26.736417
-0.835516,10,26.736417
